	x	y	z	x-exact	y-exact	z-exact
0.0	5.0	5.0	0.0	0.0	4.0	4.0
0.0031249999999999997	5.015625	5.0156494395136955	0.015624999999999998	0.01569842050511472	4.040625	4.040801250077607
0.0062499999999999995	5.031298828125	5.03134786001881	0.031396484375	0.031544397684362124	4.0816015625	4.0819568827731825
0.009375	5.04702163696289	5.047095414820355	0.04731552124023437	0.047539010439777485	4.122932495117188	4.1234697379449194
0.012499999999999999	5.0627935795784	5.062892257703172	0.06338318586349487	0.06368334491897176	4.164620626831055	4.165342677130492
0.015624999999999998	5.078614809514582	5.078738542933428	0.07960056071132421	0.07997849456208517	4.206668808140755	4.207578583707279
0.01875	5.094485480794315	5.094634425260132	0.09596873549550305	0.09642556014899384	4.249079911223591	4.250180363053722
0.021875	5.1104057479217975	5.1105800599166304	0.11248880721983218	0.11302564984686558	4.291856830094644	4.293150942711873
0.024999999999999998	5.126375765884053	5.126575602622144	0.12916188022721176	0.12977987925797674	4.335002480767553	4.3364932725511
0.028124999999999997	5.1423956901524415	5.142621209583269	0.1459890662470195	0.14668937146786742	4.378519801416448	4.380210324932972
0.031249999999999997	5.158465676684168	5.158717037495514	0.16297148444278975	0.1637552570937828	4.422411752539049	4.424305094877353
0.034374999999999996	5.1745858819238055	5.174863243544825	0.1801102614601952	0.18097867433342785	4.46668131712094	4.4687806002296675
0.0375	5.190756462804817	5.191059985409126	0.19740653147533332	0.1983607690140321	4.51133150080102	4.513639881829395
0.040625	5.206977576751082	5.20730742125985	0.21486143624331921	0.21590269464173328	4.556365332038152	4.558886003679769
0.043750000000000004	5.2232493816784284	5.223605709763496	0.23247612514718707	0.23360561245126288	4.601785862278998	4.6045220531187026
0.04687500000000001	5.239572035996174	5.239955010083164	0.2502517552471021	0.2514706914559648	4.647596166127072	4.65055114099095
0.05000000000000001	5.255945698608662	5.256355481880121	0.2681894913298845	0.26949910849811776	4.693799341513001	4.6969764018215026
0.05312500000000001	5.272370528916814	5.272807285315353	0.28629050595884836	0.28769204829958017	4.740398509866015	4.74380099399024
0.056250000000000015	5.288846686819679	5.2893105810511365	0.3045559795239562	0.3060507035127671	4.787396816286664	4.791028099907843
0.05937500000000002	5.30537433271599	5.305865530252599	0.3229871002922924	0.32457627477193984	4.83479742972078	4.838660926192963
0.06250000000000001	5.321953627505728	5.322472294589298	0.34158506445885667	0.34326997074483323	4.882603543134685	4.8867027038506885
0.06562500000000002	5.338584732591683	5.339131036236796	0.3603510761976799	0.3621330081846059	4.930818373691666	4.935156688452276
0.06875000000000002	5.355267809881032	5.355841917878253	0.3792863477132644	0.381166611982108	4.979445162929706	4.984026160316189
0.07187500000000002	5.37200302178691	5.372605102706004	0.39839209929235053	0.4003720152185135	5.028487176940499	5.033314424690438
0.07500000000000002	5.388790531229994	5.389420754423158	0.4176695593560118	0.4197504592182586	5.077947706549749	5.083024811936239
0.07812500000000003	5.405630501640088	5.406289037245198	0.4371199645120806	0.43930319360232417	5.127830067498767	5.133160677712981
0.08125000000000003	5.422523096957713	5.4232101159015835	0.4567445596079064	0.4590314763418686	5.17813760062736	5.1837254031645426
0.08437500000000003	5.439468481635706	5.440184155637357	0.47654459778344865	0.4789365738121898	5.228873672058048	5.234722395106942
0.08750000000000004	5.456466820640817	5.457211322214759	0.4965213405247068	0.49901976084703215	5.2800416733815965	5.28615508621734
0.09062500000000004	5.47351827945532	5.474291781914849	0.5166760577174888	0.5192823207932431	5.331645021843873	5.338026935224395
0.09375000000000004	5.490623024078618	5.49142570153913	0.537010027701521	0.5397255455657746	5.383687160534063	5.390341427100009
0.09687500000000004	5.507781221028863	5.508613248411168	0.5575245373249011	0.5603507357030395	5.436171558574213	5.44310207325243
0.10000000000000005	5.524993037344578	5.525854590378239	0.578220881998897	0.5811592004226105	5.489101711310158	5.496312411720765
